sale_id,product_name,category,quantity,unit_price,sale_date,customer_type
2338,Rice 5kg,Grocery,14.0,355.0,2026-03-11,Walk-in
2339,Soap,Personal Care,5.0,31.0,2026-01-18,Walk-in
2340,Curd 500g,Dairy,10.0,36.0,2026-04-26,Walk-in
2341,Shampoo,Personal Care,9.0,185.0,2026-02-17,Regular
2342,Sugar 1kg,Grocery,,46.0,2026-03-18,Regular
2343,Shampoo,Personal Care,14.0,180.0,2026-05-04,Walk-in
2344,Soap,Personal Care,12.0,36.0,2026-06-27,Wholesale
2345,Curd 500g,Dairy,18.0,35.0,2026-06-02,Regular
2346,Sugar 1kg,Grocery,19.0,50.0,2026-06-07,Regular
2347,Namkeen 200g,Snacks,11.0,65.0,2026-01-04,Regular
2348,Detergent 1kg,Household,16.0,127.0,2026-03-23,Regular
2349,Paneer 200g,Dairy,17.0,79.0,2026-01-01,Walk-in
2350,Tea Powder 250g,Grocery,15.0,125.0,2026-06-13,Wholesale
2351,Cooking Oil 1L,Grocery,7.0,145.0,2026-02-18,Walk-in
2352,Soap,Personal Care,13.0,39.0,2026-02-25,Walk-in
2353,Shampoo,Personal Care,19.0,178.0,2026-01-04,Walk-in
2354,Milk 1L,Dairy,10.0,50.0,2026-03-20,Wholesale
2355,Cooking Oil 1L,Grocery,15.0,152.0,2026-04-16,Walk-in
2356,Milk 1L,Dairy,18.0,55.0,2026-04-20,Wholesale
2357,Namkeen 200g,Snacks,6.0,56.0,2026-04-28,Walk-in
2358,Milk 1L,Dairy,18.0,52.0,2026-06-02,Regular
2359,Paneer 200g,Dairy,10.0,,2026-06-18,Wholesale
2360,Paneer 200g,Dairy,10.0,85.0,2026-06-29,Wholesale
2361,Cooking Oil 1L,Grocery,4.0,146.0,2026-01-23,Wholesale
2362,Rice 5kg,Grocery,14.0,354.0,2026-01-27,Walk-in
2363,Cooking Oil 1L,Grocery,15.0,155.0,2026-05-09,Wholesale
2364,Wheat Flour 5kg,Grocery,10.0,225.0,2026-04-18,Regular
2365,Toothpaste,Personal Care,18.0,92.0,2026-04-08,Regular
2366,Shampoo,Personal Care,4.0,182.0,2026-03-31,Walk-in
2367,Paneer 200g,Dairy,13.0,85.0,2026-01-02,Walk-in
2368,Toothpaste,Personal Care,10.0,93.0,2026-03-10,Wholesale
2369,Biscuits,Snacks,14.0,29.0,2026-06-22,Regular
2370,Rice 5kg,Grocery,2.0,351.0,2026-01-04,Regular
2371,Tea Powder 250g,Grocery,17.0,120.0,2026-06-03,Walk-in
2372,Namkeen 200g,Snacks,,57.0,2026-04-21,Regular
2373,Curd 500g,Dairy,20.0,38.0,2026-06-14,Walk-in
2374,Wheat Flour 5kg,Grocery,14.0,224.0,2026-02-02,Wholesale
2375,Curd 500g,Dairy,13.0,37.0,2026-03-23,Wholesale
2376,Soap,Personal Care,8.0,36.0,2026-01-26,Wholesale
2377,Tea Powder 250g,Grocery,4.0,123.0,2026-06-11,Wholesale
2378,Curd 500g,Dairy,9.0,45.0,2026-05-22,Regular
2379,Namkeen 200g,Snacks,3.0,58.0,2026-01-24,Regular
2380,PANEER 200G  ,Dairy,19.0,75.0,2026-02-09,Regular
2381,Sugar 1kg,Grocery,13.0,49.0,2026-01-07,Wholesale
2382,Tea Powder 250g,Grocery,12.0,122.0,2026-02-17,Regular
2383,Toothpaste,Personal Care,7.0,89.0,2026-05-18,Regular
2384,Curd 500g,Dairy,2.0,39.0,2026-03-12,Regular
2385,Tea Powder 250g,Grocery,1.0,125.0,2026-06-13,Wholesale
2386,Cooking Oil 1L,Grocery,15.0,146.0,2026-06-02,Regular
2387,Cooking Oil 1L,Grocery,10.0,147.0,2026-03-09,Regular
2388,Sugar 1kg,Grocery,16.0,41.0,2026-04-03,Regular
2389,Curd 500g,Dairy,16.0,36.0,2026-01-06,Walk-in
2390,Sugar 1kg,Grocery,3.0,47.0,2026-02-23,Wholesale
2391,Paneer 200g,Dairy,11.0,81.0,2026-06-12,Walk-in
2392,Soap,Personal Care,10.0,,2026-01-03,Regular
2393,Wheat Flour 5kg,Grocery,11.0,216.0,2026-03-30,Walk-in
2394,Rice 5kg,Grocery,17.0,347.0,2026-03-07,Regular
2395,Shampoo,Personal Care,1.0,184.0,2026-05-18,Regular
2396,Tea Powder 250g,Grocery,12.0,118.0,2026-01-30,Regular
2397,Rice 5kg,Grocery,5.0,350.0,2026-02-26,Regular
2398,Tea Powder 250g,Grocery,,119.0,2026-05-04,Regular
2399,Sugar 1kg,Grocery,18.0,45.0,2026-06-16,Walk-in
2400,Detergent 1kg,Household,14.0,132.0,2026-05-12,Walk-in
2401,Shampoo,Personal Care,6.0,179.0,2026-02-20,Wholesale
2402,Biscuits,Snacks,4.0,31.0,2026-05-30,Wholesale
2403,Chips,Snacks,7.0,17.0,2026-05-05,Walk-in
2404,Detergent 1kg,Household,20.0,131.0,2026-03-11,Walk-in
2405,Cooking Oil 1L,Grocery,13.0,154.0,2026-04-20,Regular
2406,Milk 1L,Dairy,3.0,55.0,2026-04-26,Regular
2407,Wheat Flour 5kg,Grocery,,223.0,2026-05-31,Walk-in
2408,Chips,Snacks,17.0,24.0,2026-04-01,Walk-in
2409,Rice 5kg,Grocery,6.0,346.0,2026-03-24,Walk-in
2410,Soap,Personal Care,8.0,35.0,2026-01-19,Regular
2411,Milk 1L,Dairy,5.0,55.0,2026-03-22,Regular
2412,Rice 5kg,Grocery,1.0,350.0,2026-03-26,Regular
2413,Detergent 1kg,Household,11.0,134.0,2026-03-01,Wholesale
2414,Sugar 1kg,Grocery,10.0,46.0,2026-06-04,Regular
2415,Shampoo,Personal Care,18.0,176.0,2026-03-13,Wholesale
2416,Sugar 1kg,Grocery,14.0,49.0,2026-06-24,Walk-in
2417,Namkeen 200g,Snacks,7.0,60.0,2026-02-20,Regular
2418,Dishwash Liquid,Household,2.0,97.0,2026-03-12,Walk-in
2419,Cooking Oil 1L,Grocery,15.0,146.0,2026-02-13,Wholesale
2420,Namkeen 200g,Snacks,13.0,64.0,2026-03-02,Wholesale
2421,Rice 5kg,Grocery,1.0,349.0,2026-06-14,Wholesale
2422,Rice 5kg,Grocery,10.0,352.0,2026-02-03,Walk-in
2423,Wheat Flour 5kg,Grocery,17.0,223.0,2026-01-11,Walk-in
2424,Rice 5kg,Grocery,16.0,346.0,2026-01-25,Walk-in
2425,Chips,Snacks,11.0,19.0,2026-03-30,Walk-in
2426,Sugar 1kg,Grocery,11.0,48.0,2026-05-07,Wholesale
2427,Wheat Flour 5kg,Grocery,10.0,221.0,2026-06-28,Walk-in
2428,Dishwash Liquid,Household,4.0,100.0,2026-04-06,Wholesale
2429,Cooking Oil 1L,Grocery,8.0,145.0,2026-01-13,Regular
2430,Tea Powder 250g,Grocery,11.0,116.0,2026-06-26,Wholesale
2431,Paneer 200g,Dairy,6.0,78.0,2026-01-23,Regular
2432,Milk 1L,Dairy,1.0,58.0,2026-06-26,Regular
2433,Biscuits,Snacks,4.0,25.0,2026-01-13,Walk-in
2434,Sugar 1kg,Grocery,11.0,44.0,2026-06-26,Wholesale
2435,Curd 500g,Dairy,6.0,39.0,2026-02-05,Wholesale
2436,Detergent 1kg,Household,5.0,126.0,2026-03-23,Regular
2437,Paneer 200g,Dairy,15.0,85.0,2026-06-21,Regular
2438,Toothpaste,Personal Care,16.0,94.0,2026-06-19,Walk-in
2439,Biscuits,Snacks,16.0,30.0,2026-02-27,Regular
2440,Biscuits,Snacks,3.0,29.0,2026-04-01,Wholesale
2441,Toothpaste,Personal Care,7.0,95.0,2026-06-27,Regular
2442,Sugar 1kg,Grocery,2.0,47.0,2026-02-24,Regular
2443,Shampoo,Personal Care,13.0,182.0,2026-02-18,Walk-in
2444,Cooking Oil 1L,Grocery,7.0,150.0,2026-06-01,Wholesale
2445,Namkeen 200g,Snacks,15.0,59.0,2026-06-17,Regular
2446,Cooking Oil 1L,Grocery,8.0,147.0,2026-04-04,Walk-in
2447,Detergent 1kg,Household,17.0,134.0,2026-02-21,Walk-in
2448,Shampoo,Personal Care,9.0,176.0,2026-04-19,Regular
2449,Chips,Snacks,4.0,24.0,2026-02-07,Walk-in
2450,Cooking Oil 1L,Grocery,8.0,146.0,2026-01-05,Walk-in
2451,Soap,Personal Care,1.0,34.0,2026-05-02,Wholesale
2452,Detergent 1kg,Household,9.0,130.0,2026-01-31,Wholesale
2453,Sugar 1kg,Grocery,14.0,45.0,2026-02-24,Regular
2454,Curd 500g,Dairy,14.0,43.0,2026-05-11,Walk-in
2455,Wheat Flour 5kg,Grocery,9.0,222.0,2026-04-05,Regular
2456,Wheat Flour 5kg,Grocery,13.0,225.0,2026-04-19,Regular
2457,Chips,Snacks,13.0,18.0,2026-02-15,Wholesale
2458,Biscuits,Snacks,20.0,33.0,2026-05-07,Wholesale
2459,Paneer 200g,Dairy,2.0,76.0,2026-06-15,Regular
2460,Cooking Oil 1L,Grocery,4.0,148.0,2026-01-14,Regular
2461,Biscuits,Snacks,3.0,28.0,2026-05-17,Regular
2462,Biscuits,Snacks,20.0,28.0,2026-06-29,Wholesale
2463,Curd 500g,Dairy,13.0,41.0,2026-01-26,Regular
2464,Biscuits,Snacks,7.0,32.0,2026-02-13,Regular
2465,Milk 1L,Dairy,10.0,60.0,2026-06-30,Wholesale
2466,Chips,Snacks,4.0,15.0,2026-02-17,Wholesale
2467,Dishwash Liquid,Household,8.0,94.0,2026-02-13,Walk-in
2468,Sugar 1kg,Grocery,6.0,42.0,2026-03-27,Walk-in
2469,Tea Powder 250g,Grocery,16.0,115.0,2026-04-20,Walk-in
2470,Rice 5kg,Grocery,9.0,347.0,2026-01-20,Regular
2471,Rice 5kg,Grocery,12.0,354.0,2026-05-02,Wholesale
2472,Rice 5kg,Grocery,8.0,352.0,2026-05-01,Regular
2473,Wheat Flour 5kg,Grocery,19.0,215.0,2026-06-24,Walk-in
2474,Toothpaste,Personal Care,17.0,93.0,2026-02-12,Regular
2475,Cooking Oil 1L,Grocery,10.0,146.0,2026-03-27,Walk-in
2476,Dishwash Liquid,Household,18.0,95.0,2026-03-07,Wholesale
2477,Dishwash Liquid,Household,12.0,94.0,2026-04-28,Regular
2478,Milk 1L,Dairy,11.0,54.0,2026-05-13,Wholesale
2479,Dishwash Liquid,Household,9.0,91.0,2026-06-25,Wholesale
2480,Rice 5kg,Grocery,14.0,347.0,2026-02-26,Wholesale
2481,Tea Powder 250g,Grocery,16.0,120.0,2026-01-08,Regular
2482,Paneer 200g,Dairy,7.0,,2026-01-23,Regular
2483,Curd 500g,Dairy,4.0,45.0,2026-03-12,Wholesale
2484,Detergent 1kg,Household,6.0,133.0,2026-03-09,Wholesale
2485,Milk 1L,Dairy,13.0,55.0,2026-05-31,Walk-in
2486,Biscuits,Snacks,7.0,29.0,2026-01-11,Wholesale
2487,Namkeen 200g,Snacks,4.0,,2026-04-21,Walk-in
2488,Milk 1L,Dairy,4.0,54.0,2026-01-03,Walk-in
2489,Tea Powder 250g,Grocery,5.0,122.0,2026-05-14,Walk-in
2490,Soap,Personal Care,16.0,34.0,2026-03-15,Regular
2491,Chips,Snacks,15.0,15.0,2026-01-11,Regular
2492,Chips,Snacks,4.0,24.0,2026-01-14,Walk-in
2493,Chips,Snacks,14.0,15.0,2026-04-01,Wholesale
2494,RICE 5KG  ,Grocery,9.0,345.0,2026-02-05,Walk-in
2495,Chips,Snacks,18.0,23.0,2026-02-09,Regular
2496,Biscuits,Snacks,7.0,27.0,2026-04-21,Wholesale
2497,Sugar 1kg,Grocery,8.0,44.0,2026-01-09,Walk-in
2498,Milk 1L,Dairy,13.0,53.0,2026-04-19,Walk-in
2499,Cooking Oil 1L,Grocery,10.0,,2026-06-02,Walk-in
2500,Soap,Personal Care,,39.0,2026-06-23,Walk-in
2501,Tea Powder 250g,Grocery,7.0,125.0,2026-03-06,Regular
2502,Paneer 200g,Dairy,7.0,83.0,2026-03-19,Walk-in
2503,Sugar 1kg,Grocery,19.0,44.0,2026-06-10,Walk-in
2504,Soap,Personal Care,14.0,36.0,2026-01-25,Regular
2505,Detergent 1kg,Household,17.0,130.0,2026-06-25,Wholesale
2506,Milk 1L,Dairy,12.0,57.0,2026-04-20,Walk-in
2507,Paneer 200g,Dairy,15.0,81.0,2026-01-08,Wholesale
2508,Rice 5kg,Grocery,3.0,351.0,2026-02-05,Wholesale
2509,Chips,Snacks,19.0,18.0,2026-05-12,Walk-in
2510,Tea Powder 250g,Grocery,18.0,124.0,2026-05-25,Walk-in
2511,Wheat Flour 5kg,Grocery,5.0,221.0,2026-04-14,Wholesale
2512,Rice 5kg,Grocery,17.0,352.0,2026-04-28,Regular
2513,Sugar 1kg,Grocery,9.0,40.0,2026-06-16,Regular
2514,Namkeen 200g,Snacks,4.0,64.0,2026-03-16,Wholesale
2515,Dishwash Liquid,Household,2.0,,2026-02-01,Wholesale
2516,Wheat Flour 5kg,Grocery,17.0,218.0,2026-02-06,Wholesale
2517,Dishwash Liquid,Household,8.0,92.0,2026-06-22,Wholesale
2518,Tea Powder 250g,Grocery,10.0,119.0,2026-01-02,Walk-in
2519,Shampoo,Personal Care,3.0,176.0,2026-01-01,Regular
2520,Cooking Oil 1L,Grocery,4.0,153.0,2026-03-05,Regular
2521,Cooking Oil 1L,Grocery,1.0,152.0,2026-05-10,Walk-in
2522,Curd 500g,Dairy,4.0,35.0,2026-03-18,Walk-in
2523,Dishwash Liquid,Household,8.0,92.0,2026-05-20,Walk-in
2524,Detergent 1kg,Household,20.0,135.0,2026-02-01,Walk-in
2525,Tea Powder 250g,Grocery,1.0,125.0,2026-02-17,Regular
2526,Toothpaste,Personal Care,17.0,87.0,2026-06-29,Wholesale
2527,Shampoo,Personal Care,16.0,182.0,2026-03-16,Walk-in
2528,Cooking Oil 1L,Grocery,16.0,154.0,2026-04-05,Wholesale
2529,Biscuits,Snacks,,31.0,2026-06-28,Regular
2530,Detergent 1kg,Household,14.0,131.0,2026-02-07,Regular
2531,Chips,Snacks,4.0,,2026-05-25,Walk-in
2532,Rice 5kg,Grocery,10.0,354.0,2026-01-09,Wholesale
2533,Detergent 1kg,Household,12.0,125.0,2026-02-05,Walk-in
2534,Detergent 1kg,Household,1.0,129.0,2026-02-10,Walk-in
2535,Shampoo,Personal Care,17.0,180.0,2026-04-10,Wholesale
2536,Sugar 1kg,Grocery,5.0,42.0,2026-04-01,Wholesale
2537,Namkeen 200g,Snacks,5.0,62.0,2026-03-13,Wholesale
2538,Chips,Snacks,3.0,21.0,2026-06-15,Walk-in
2539,Curd 500g,Dairy,20.0,,2026-06-18,Regular
2540,Biscuits,Snacks,11.0,27.0,2026-05-31,Wholesale
2541,Milk 1L,Dairy,20.0,59.0,2026-04-14,Regular
2542,Wheat Flour 5kg,Grocery,6.0,215.0,2026-03-01,Regular
2543,Cooking Oil 1L,Grocery,16.0,152.0,2026-03-24,Regular
2544,Toothpaste,Personal Care,6.0,86.0,2026-04-09,Walk-in
2545,Sugar 1kg,Grocery,20.0,40.0,2026-03-06,Regular
2546,Wheat Flour 5kg,Grocery,15.0,216.0,2026-04-06,Wholesale
2547,Rice 5kg,Grocery,11.0,347.0,2026-01-28,Wholesale
2548,Detergent 1kg,Household,5.0,131.0,2026-06-13,Wholesale
2549,Shampoo,Personal Care,,178.0,2026-05-06,Walk-in
2550,Chips,Snacks,7.0,18.0,2026-02-11,Walk-in
2551,Shampoo,Personal Care,19.0,176.0,2026-01-07,Wholesale
2552,Cooking Oil 1L,Grocery,2.0,148.0,2026-02-05,Regular
2553,Milk 1L,Dairy,19.0,56.0,2026-05-20,Regular
2554,Namkeen 200g,Snacks,17.0,57.0,2026-05-08,Regular
2555,Shampoo,Personal Care,16.0,184.0,2026-05-09,Walk-in
2556,Milk 1L,Dairy,18.0,59.0,2026-02-05,Regular
2557,Detergent 1kg,Household,13.0,131.0,2026-01-19,Wholesale
2558,Sugar 1kg,Grocery,17.0,42.0,2026-03-18,Regular
2559,Cooking Oil 1L,Grocery,8.0,152.0,2026-01-14,Wholesale
2560,Namkeen 200g,Snacks,8.0,55.0,2026-03-16,Walk-in
2561,Curd 500g,Dairy,3.0,40.0,2026-02-10,Walk-in
2562,Sugar 1kg,Grocery,19.0,48.0,2026-03-03,Wholesale
2563,Chips,Snacks,20.0,21.0,2026-01-15,Wholesale
2564,Cooking Oil 1L,Grocery,16.0,154.0,2026-03-09,Wholesale
2565,Rice 5kg,Grocery,11.0,345.0,2026-04-18,Walk-in
2566,Shampoo,Personal Care,2.0,180.0,2026-02-05,Regular
2567,Namkeen 200g,Snacks,2.0,65.0,2026-03-02,Walk-in
2568,Sugar 1kg,Grocery,20.0,49.0,2026-06-29,Regular
2569,Milk 1L,Dairy,14.0,51.0,2026-06-03,Wholesale
2570,Sugar 1kg,Grocery,16.0,48.0,2026-02-03,Walk-in
2571,Wheat Flour 5kg,Grocery,2.0,216.0,2026-05-08,Wholesale
2572,Toothpaste,Personal Care,12.0,95.0,2026-04-21,Walk-in
2573,Chips,Snacks,1.0,18.0,2026-01-15,Regular
2574,Shampoo,Personal Care,20.0,183.0,2026-04-08,Wholesale
2575,Rice 5kg,Grocery,16.0,353.0,2026-01-14,Walk-in
2576,Curd 500g,Dairy,14.0,37.0,2026-06-29,Walk-in
2577,Tea Powder 250g,Grocery,15.0,116.0,2026-01-31,Wholesale
2578,Milk 1L,Dairy,7.0,55.0,2026-03-29,Walk-in
2579,Wheat Flour 5kg,Grocery,8.0,218.0,2026-01-24,Wholesale
2580,Rice 5kg,Grocery,14.0,348.0,2026-05-18,Wholesale
2581,Wheat Flour 5kg,Grocery,8.0,215.0,2026-01-15,Regular
2582,Wheat Flour 5kg,Grocery,15.0,217.0,2026-02-16,Walk-in
2583,Wheat Flour 5kg,Grocery,12.0,220.0,2026-06-04,Wholesale
2584,Toothpaste,Personal Care,5.0,89.0,2026-06-05,Walk-in
2585,Dishwash Liquid,Household,4.0,100.0,2026-06-18,Regular
2586,Sugar 1kg,Grocery,18.0,44.0,2026-02-22,Walk-in
2587,Milk 1L,Dairy,15.0,53.0,2026-03-19,Walk-in
2588,Chips,Snacks,8.0,25.0,2026-05-15,Walk-in
2589,Namkeen 200g,Snacks,17.0,63.0,2026-01-27,Regular
2590,Milk 1L,Dairy,20.0,56.0,2026-05-05,Walk-in
2591,Sugar 1kg,Grocery,5.0,43.0,2026-05-14,Regular
2592,Chips,Snacks,7.0,23.0,2026-02-01,Walk-in
2593,Tea Powder 250g,Grocery,8.0,115.0,2026-06-28,Walk-in
2594,Detergent 1kg,Household,1.0,126.0,2026-05-08,Regular
2595,Biscuits,Snacks,19.0,29.0,2026-04-09,Walk-in
2596,Sugar 1kg,Grocery,9.0,40.0,2026-06-06,Walk-in
2597,Dishwash Liquid,Household,13.0,90.0,2026-04-09,Walk-in
2598,Wheat Flour 5kg,Grocery,7.0,218.0,2026-04-08,Regular
2599,PANEER 200G  ,Dairy,2.0,83.0,2026-06-19,Walk-in
2600,Wheat Flour 5kg,Grocery,,223.0,2026-01-07,Wholesale
2601,Namkeen 200g,Snacks,19.0,59.0,2026-02-25,Regular
2602,Namkeen 200g,Snacks,14.0,64.0,2026-04-20,Wholesale
2603,Wheat Flour 5kg,Grocery,18.0,216.0,2026-04-10,Wholesale
2604,Chips,Snacks,15.0,23.0,2026-04-19,Wholesale
2605,Biscuits,Snacks,13.0,27.0,2026-04-30,Wholesale
2606,Toothpaste,Personal Care,1.0,87.0,2026-03-13,Wholesale
2607,Biscuits,Snacks,8.0,26.0,2026-05-19,Walk-in
2608,Namkeen 200g,Snacks,13.0,64.0,2026-01-10,Wholesale
2609,Biscuits,Snacks,9.0,30.0,2026-06-18,Walk-in
2610,Rice 5kg,Grocery,10.0,346.0,2026-05-26,Wholesale
2611,Namkeen 200g,Snacks,6.0,59.0,2026-04-24,Walk-in
2612,Rice 5kg,Grocery,1.0,352.0,2026-04-30,Regular
2613,Milk 1L,Dairy,18.0,57.0,2026-02-25,Walk-in
2614,Wheat Flour 5kg,Grocery,3.0,224.0,2026-03-12,Wholesale
2615,Namkeen 200g,Snacks,15.0,56.0,2026-02-16,Walk-in
2616,Biscuits,Snacks,16.0,29.0,2026-02-02,Regular
2617,Soap,Personal Care,20.0,32.0,2026-06-17,Regular
2618,Toothpaste,Personal Care,2.0,86.0,2026-02-17,Wholesale
2619,Detergent 1kg,Household,11.0,134.0,2026-01-11,Wholesale
2620,Toothpaste,Personal Care,9.0,85.0,2026-03-07,Regular
2621,Milk 1L,Dairy,2.0,58.0,2026-06-03,Regular
2622,Milk 1L,Dairy,3.0,51.0,2026-05-10,Walk-in
2623,Cooking Oil 1L,Grocery,3.0,153.0,2026-03-02,Regular
2624,Namkeen 200g,Snacks,12.0,64.0,2026-06-24,Walk-in
2625,Sugar 1kg,Grocery,14.0,50.0,2026-03-14,Regular
2626,Rice 5kg,Grocery,20.0,,2026-04-03,Walk-in
2627,Paneer 200g,Dairy,12.0,85.0,2026-05-01,Walk-in
2628,Rice 5kg,Grocery,12.0,347.0,2026-01-12,Walk-in
2629,Tea Powder 250g,Grocery,1.0,124.0,2026-01-28,Wholesale
2630,Shampoo,Personal Care,17.0,180.0,2026-05-11,Wholesale
2631,Milk 1L,Dairy,13.0,53.0,2026-05-30,Regular
2632,Tea Powder 250g,Grocery,3.0,121.0,2026-01-20,Regular
2633,Paneer 200g,Dairy,4.0,83.0,2026-05-16,Regular
2634,Dishwash Liquid,Household,,100.0,2026-05-14,Walk-in
2635,Namkeen 200g,Snacks,7.0,59.0,2026-05-28,Walk-in
2636,Toothpaste,Personal Care,8.0,90.0,2026-04-03,Regular
2637,Detergent 1kg,Household,4.0,130.0,2026-06-27,Regular
2638,Detergent 1kg,Household,12.0,131.0,2026-01-21,Walk-in
2639,Sugar 1kg,Grocery,16.0,45.0,2026-06-04,Regular
2640,Detergent 1kg,Household,8.0,131.0,2026-05-26,Regular
2641,Toothpaste,Personal Care,19.0,91.0,2026-06-20,Regular
2642,Biscuits,Snacks,11.0,29.0,2026-03-22,Regular
2643,Sugar 1kg,Grocery,14.0,46.0,2026-05-10,Regular
2644,Dishwash Liquid,Household,7.0,100.0,2026-02-16,Walk-in
2645,Rice 5kg,Grocery,4.0,,2026-04-18,Walk-in
2646,Dishwash Liquid,Household,5.0,91.0,2026-01-09,Walk-in
2647,Rice 5kg,Grocery,3.0,347.0,2026-02-03,Wholesale
2648,Curd 500g,Dairy,12.0,41.0,2026-02-02,Walk-in
2649,Toothpaste,Personal Care,4.0,89.0,2026-03-28,Walk-in
2650,Cooking Oil 1L,Grocery,3.0,145.0,2026-04-01,Walk-in
2651,Paneer 200g,Dairy,15.0,85.0,2026-04-22,Walk-in
2652,Dishwash Liquid,Household,6.0,92.0,2026-05-31,Wholesale
2653,Sugar 1kg,Grocery,1.0,42.0,2026-06-01,Wholesale
2654,Milk 1L,Dairy,15.0,60.0,2026-04-08,Walk-in
2655,Detergent 1kg,Household,17.0,127.0,2026-05-31,Walk-in
2656,Cooking Oil 1L,Grocery,10.0,148.0,2026-05-07,Walk-in
2657,Wheat Flour 5kg,Grocery,17.0,224.0,2026-05-15,Wholesale
2658,Paneer 200g,Dairy,11.0,79.0,2026-04-09,Walk-in
2659,Soap,Personal Care,2.0,32.0,2026-02-23,Walk-in
2660,Biscuits,Snacks,20.0,34.0,2026-03-22,Regular
2661,Milk 1L,Dairy,6.0,54.0,2026-01-31,Walk-in
2662,Biscuits,Snacks,15.0,32.0,2026-02-27,Regular
2663,Chips,Snacks,20.0,19.0,2026-01-28,Regular
2664,Biscuits,Snacks,4.0,27.0,2026-02-22,Wholesale
2665,Soap,Personal Care,20.0,30.0,2026-01-11,Wholesale
2666,Shampoo,Personal Care,16.0,175.0,2026-01-07,Walk-in
2667,Shampoo,Personal Care,19.0,179.0,2026-04-20,Wholesale
2668,Detergent 1kg,Household,,133.0,2026-04-27,Walk-in
2669,Cooking Oil 1L,Grocery,15.0,146.0,2026-04-21,Walk-in
2670,Biscuits,Snacks,5.0,26.0,2026-03-13,Wholesale
2671,Cooking Oil 1L,Grocery,3.0,150.0,2026-02-26,Wholesale
2672,Sugar 1kg,Grocery,6.0,45.0,2026-05-10,Walk-in
2673,Biscuits,Snacks,17.0,32.0,2026-06-22,Regular
2674,Namkeen 200g,Snacks,14.0,,2026-01-26,Wholesale
2675,Namkeen 200g,Snacks,18.0,58.0,2026-06-19,Wholesale
2676,WHEAT FLOUR 5KG  ,Grocery,1.0,225.0,2026-03-04,Regular
2677,Curd 500g,Dairy,7.0,38.0,2026-03-09,Walk-in
2678,Tea Powder 250g,Grocery,6.0,122.0,2026-05-08,Walk-in
2679,Tea Powder 250g,Grocery,3.0,118.0,2026-05-13,Wholesale
2680,Shampoo,Personal Care,14.0,175.0,2026-01-18,Walk-in
2681,Shampoo,Personal Care,2.0,177.0,2026-04-18,Wholesale
2682,Biscuits,Snacks,13.0,34.0,2026-06-11,Wholesale
2683,Toothpaste,Personal Care,12.0,95.0,2026-05-04,Wholesale
2684,Soap,Personal Care,8.0,34.0,2026-03-16,Wholesale
2685,Dishwash Liquid,Household,13.0,,2026-06-03,Walk-in
2686,Dishwash Liquid,Household,4.0,94.0,2026-02-26,Regular
2687,Chips,Snacks,15.0,21.0,2026-03-25,Regular
2688,Paneer 200g,Dairy,6.0,76.0,2026-04-29,Walk-in
2689,Cooking Oil 1L,Grocery,13.0,150.0,2026-06-30,Regular
2690,Dishwash Liquid,Household,20.0,97.0,2026-04-16,Wholesale
2691,Toothpaste,Personal Care,10.0,85.0,2026-03-10,Wholesale
2692,Shampoo,Personal Care,2.0,181.0,2026-05-24,Walk-in
2693,Biscuits,Snacks,11.0,35.0,2026-04-16,Walk-in
2694,Detergent 1kg,Household,13.0,131.0,2026-03-08,Regular
2695,Biscuits,Snacks,8.0,32.0,2026-03-28,Wholesale
2696,Wheat Flour 5kg,Grocery,15.0,219.0,2026-04-15,Regular
2697,Soap,Personal Care,7.0,38.0,2026-06-10,Regular
2698,Namkeen 200g,Snacks,20.0,57.0,2026-05-19,Regular
2699,Rice 5kg,Grocery,3.0,351.0,2026-06-30,Walk-in
2700,Milk 1L,Dairy,3.0,58.0,2026-06-17,Regular
2701,Shampoo,Personal Care,18.0,180.0,2026-02-20,Regular
2702,Curd 500g,Dairy,10.0,38.0,2026-02-11,Walk-in
2703,Namkeen 200g,Snacks,7.0,61.0,2026-05-22,Wholesale
2704,Toothpaste,Personal Care,2.0,85.0,2026-01-06,Wholesale
2705,Cooking Oil 1L,Grocery,13.0,153.0,2026-05-05,Regular
2706,Soap,Personal Care,10.0,34.0,2026-01-07,Regular
2707,TOOTHPASTE  ,Personal Care,9.0,85.0,2026-02-01,Walk-in
2708,CURD 500G  ,Dairy,9.0,37.0,2026-01-22,Regular
2709,Sugar 1kg,Grocery,14.0,48.0,2026-01-06,Regular
2710,Tea Powder 250g,Grocery,19.0,116.0,2026-04-11,Regular
2711,Chips,Snacks,14.0,20.0,2026-05-12,Wholesale
2712,Rice 5kg,Grocery,9.0,349.0,2026-04-28,Regular
2713,Cooking Oil 1L,Grocery,19.0,149.0,2026-05-01,Walk-in
2714,Chips,Snacks,3.0,21.0,2026-02-26,Walk-in
2715,Biscuits,Snacks,10.0,32.0,2026-06-29,Wholesale
2716,Toothpaste,Personal Care,1.0,91.0,2026-05-08,Wholesale
2717,Curd 500g,Dairy,18.0,40.0,2026-01-28,Walk-in
2718,Toothpaste,Personal Care,1.0,94.0,2026-04-12,Regular
2719,Detergent 1kg,Household,16.0,130.0,2026-05-25,Regular
2720,Chips,Snacks,5.0,20.0,2026-06-11,Regular
2721,Cooking Oil 1L,Grocery,6.0,153.0,2026-02-23,Walk-in
2722,Toothpaste,Personal Care,5.0,86.0,2026-04-14,Wholesale
